MAGs
Co22_flye_high_cov_rosella_0_202_sub
after_final_contigs_comebin_62770_sub
all_final_contigs_metabat_279_sub
Co22_flye_high_cov_rosella_0_255_sub
after_final_contigs_comebin_67172_sub
all_final_contigs_metabat_293_sub
Co22_flye_high_cov_rosella_0_284_sub
after_final_contigs_comebin_73_sub
all_final_contigs_metabat_297_sub
Co22_flye_high_cov_rosella_0_319_sub
after_final_contigs_comebin_76678_sub
all_final_contigs_metabat_37
Co22_flye_high_cov_rosella_0_340_sub
after_final_contigs_comebin_90_sub
all_final_contigs_metabat_40_sub
Co22_flye_high_cov_rosella_0_365_sub
after_final_contigs_concoct_112_sub
all_final_contigs_metabat_85_sub
Co22_flye_high_cov_rosella_0_367_sub
after_final_contigs_concoct_116_sub
all_final_contigs_metabinner_102_sub
Co22_flye_high_cov_rosella_0_395_sub
after_final_contigs_concoct_120_sub
all_final_contigs_metabinner_105_sub
Co22_flye_high_cov_rosella_0_58_sub
after_final_contigs_concoct_130_sub
all_final_contigs_metabinner_10_sub
Co22_flye_high_cov_rosella_0_64_sub
after_final_contigs_concoct_133_sub
all_final_contigs_metabinner_110_sub
Co22_flye_high_cov_rosella_0_single_contig_refined_0_1_sub
after_final_contigs_concoct_136_sub
all_final_contigs_metabinner_130_sub
Co22_flye_high_cov_rosella_135_sub
after_final_contigs_concoct_138_sub
all_final_contigs_metabinner_143_sub
Co22_flye_high_cov_rosella_153_sub
after_final_contigs_concoct_13_sub
all_final_contigs_metabinner_151_sub
Co22_flye_high_cov_rosella_161_sub
after_final_contigs_concoct_140_sub
all_final_contigs_metabinner_154_sub
Co22_flye_high_cov_rosella_168_sub
after_final_contigs_concoct_147_sub
all_final_contigs_metabinner_155_sub
Co22_flye_high_cov_rosella_191_sub
after_final_contigs_concoct_159_sub
all_final_contigs_metabinner_158_sub
Co22_flye_high_cov_rosella_192_sub
after_final_contigs_concoct_175_sub
all_final_contigs_metabinner_159_sub
Co22_flye_high_cov_rosella_202_sub
after_final_contigs_concoct_17_sub
all_final_contigs_metabinner_171_sub
Co22_flye_high_cov_rosella_204_sub
after_final_contigs_concoct_1_sub
all_final_contigs_metabinner_22
Co22_flye_high_cov_rosella_219_sub
after_final_contigs_concoct_207_sub
all_final_contigs_metabinner_28
Co22_flye_high_cov_rosella_225_sub
after_final_contigs_concoct_208
all_final_contigs_metabinner_5
Co22_flye_high_cov_rosella_259_sub
after_final_contigs_concoct_215_sub
all_final_contigs_metabinner_61_sub
Co22_flye_high_cov_rosella_260_sub
after_final_contigs_concoct_225_sub
all_final_contigs_metabinner_64_sub
Co22_flye_high_cov_rosella_272_sub
after_final_contigs_concoct_226_sub
all_final_contigs_metabinner_71
Co22_flye_high_cov_rosella_275_sub
after_final_contigs_concoct_227
all_final_contigs_metabinner_72_sub
Co22_flye_high_cov_rosella_297_sub
after_final_contigs_concoct_229_sub
all_final_contigs_metabinner_83_sub
Co22_flye_high_cov_rosella_307_sub
after_final_contigs_concoct_232_sub
all_final_contigs_metabinner_92_sub
Co22_flye_high_cov_rosella_310_sub
after_final_contigs_concoct_234_sub
all_final_contigs_metabinner_9_sub
Co22_flye_high_cov_rosella_313_sub
after_final_contigs_concoct_236_sub
all_final_contigs_rosella_0_10_sub
Co22_flye_high_cov_rosella_36_sub
after_final_contigs_concoct_23_sub
all_final_contigs_rosella_0_113_sub
Co22_flye_high_cov_rosella_40_sub
after_final_contigs_concoct_24_sub
all_final_contigs_rosella_0_114_sub
Co22_flye_high_cov_rosella_572_sub
after_final_contigs_concoct_265_sub
all_final_contigs_rosella_0_116_sub
Co22_flye_high_cov_rosella_65_sub
after_final_contigs_concoct_270_sub
all_final_contigs_rosella_0_11_sub
Co22_flye_high_cov_taxvamb_106
after_final_contigs_concoct_272_sub
all_final_contigs_rosella_0_186_sub
Co22_flye_high_cov_taxvamb_107_sub
after_final_contigs_concoct_274_sub
all_final_contigs_rosella_0_90_sub
Co22_flye_high_cov_taxvamb_1116_sub
after_final_contigs_concoct_277_sub
all_final_contigs_rosella_0_97
Co22_flye_high_cov_taxvamb_114_sub
after_final_contigs_concoct_286_sub
all_final_contigs_rosella_119_sub
Co22_flye_high_cov_taxvamb_11869_sub
after_final_contigs_concoct_288_sub
all_final_contigs_rosella_134_sub
Co22_flye_high_cov_taxvamb_11871_sub
after_final_contigs_concoct_30_sub
all_final_contigs_rosella_16
Co22_flye_high_cov_taxvamb_11873_sub
after_final_contigs_concoct_3
all_final_contigs_rosella_194_sub
Co22_flye_high_cov_taxvamb_12706_sub
after_final_contigs_concoct_42_sub
all_final_contigs_rosella_196_sub
Co22_flye_high_cov_taxvamb_12_sub
after_final_contigs_concoct_44_sub
all_final_contigs_rosella_22_sub
Co22_flye_high_cov_taxvamb_172_sub
after_final_contigs_concoct_50_sub
all_final_contigs_rosella_263_sub
Co22_flye_high_cov_taxvamb_176_sub
after_final_contigs_concoct_64_sub
all_final_contigs_rosella_266_sub
Co22_flye_high_cov_taxvamb_17_sub
after_final_contigs_concoct_68
all_final_contigs_rosella_303_sub
Co22_flye_high_cov_taxvamb_19_sub
after_final_contigs_concoct_70_sub
all_final_contigs_rosella_63_sub
Co22_flye_high_cov_taxvamb_1_sub
after_final_contigs_concoct_74_sub
all_final_contigs_rosella_67_sub
Co22_flye_high_cov_taxvamb_212_sub
after_final_contigs_concoct_79_sub
all_final_contigs_rosella_86_sub
Co22_flye_high_cov_taxvamb_216
after_final_contigs_concoct_96_sub
all_final_contigs_rosella_9_sub
Co22_flye_high_cov_taxvamb_222
after_final_contigs_concoct_97
all_final_contigs_taxvamb_106492_sub
Co22_flye_high_cov_taxvamb_224_sub
after_final_contigs_metabat_136
all_final_contigs_taxvamb_113740_sub
Co22_flye_high_cov_taxvamb_274_sub
after_final_contigs_metabat_181_sub
all_final_contigs_taxvamb_1180_sub
Co22_flye_high_cov_taxvamb_305_sub
after_final_contigs_metabat_67_sub
all_final_contigs_taxvamb_1182
Co22_flye_high_cov_taxvamb_3234_sub
after_final_contigs_metabat_71
all_final_contigs_taxvamb_1188_sub
Co22_flye_high_cov_taxvamb_348_sub
after_final_contigs_metabat_9_sub
all_final_contigs_taxvamb_1189_sub
Co22_flye_high_cov_taxvamb_408_sub
after_final_contigs_metabinner_114_sub
all_final_contigs_taxvamb_118
Co22_flye_high_cov_taxvamb_62_sub
after_final_contigs_metabinner_18
all_final_contigs_taxvamb_1200_sub
Co22_flye_high_cov_taxvamb_884_sub
after_final_contigs_metabinner_43_sub
all_final_contigs_taxvamb_1232_sub
P1_contigs_comebin_11
after_final_contigs_metabinner_91_sub
all_final_contigs_taxvamb_1239_sub
P1_contigs_comebin_192_sub
after_final_contigs_rosella_0_132_sub
all_final_contigs_taxvamb_124
P1_contigs_comebin_21_sub
after_final_contigs_rosella_0_154_sub
all_final_contigs_taxvamb_1254
P1_contigs_comebin_23_sub
after_final_contigs_rosella_0_44
all_final_contigs_taxvamb_1260_sub
P1_contigs_comebin_24_sub
after_final_contigs_rosella_101_sub
all_final_contigs_taxvamb_126837_sub
P1_contigs_comebin_27886_sub
after_final_contigs_rosella_162_sub
all_final_contigs_taxvamb_126857_sub
P1_contigs_comebin_28493_sub
after_final_contigs_rosella_17_sub
all_final_contigs_taxvamb_1285_sub
P1_contigs_comebin_32079
after_final_contigs_rosella_18
all_final_contigs_taxvamb_1292_sub
P1_contigs_comebin_36347_sub
after_final_contigs_rosella_201_sub
all_final_contigs_taxvamb_169_sub
P1_contigs_comebin_42_sub
after_final_contigs_rosella_203_sub
all_final_contigs_taxvamb_16
P1_contigs_comebin_46596_sub
after_final_contigs_rosella_74
all_final_contigs_taxvamb_183
P1_contigs_comebin_46_sub
after_final_contigs_taxvamb_1073_sub
all_final_contigs_taxvamb_2067_sub
P1_contigs_comebin_5_sub
after_final_contigs_taxvamb_1335_sub
all_final_contigs_taxvamb_209_sub
P1_contigs_comebin_67399_sub
after_final_contigs_taxvamb_1460_sub
all_final_contigs_taxvamb_228_sub
P1_contigs_comebin_6830_sub
after_final_contigs_taxvamb_1627_sub
all_final_contigs_taxvamb_2309_sub
P1_contigs_comebin_74286
after_final_contigs_taxvamb_16_sub
all_final_contigs_taxvamb_282
P1_contigs_comebin_74343
after_final_contigs_taxvamb_170
all_final_contigs_taxvamb_307
P1_contigs_comebin_74670
after_final_contigs_taxvamb_172_sub
all_final_contigs_taxvamb_3406_sub
P1_contigs_comebin_81
after_final_contigs_taxvamb_189_sub
all_final_contigs_taxvamb_3886_sub
P1_contigs_concoct_10_sub
after_final_contigs_taxvamb_2006_sub
all_final_contigs_taxvamb_428_sub
P1_contigs_concoct_119_sub
after_final_contigs_taxvamb_3173_sub
all_final_contigs_taxvamb_4430_sub
P1_contigs_concoct_11_sub
after_final_contigs_taxvamb_44080_sub
all_final_contigs_taxvamb_5064_sub
P1_contigs_concoct_167_sub
after_final_contigs_taxvamb_467_sub
all_final_contigs_taxvamb_52_sub
P1_contigs_concoct_169_sub
after_final_contigs_taxvamb_52_sub
all_final_contigs_taxvamb_541
P1_contigs_concoct_180_sub
after_final_contigs_taxvamb_692_sub
all_final_contigs_taxvamb_6892_sub
P1_contigs_concoct_182_sub
after_final_contigs_taxvamb_810_sub
all_final_contigs_taxvamb_6
P1_contigs_concoct_25_sub
after_final_contigs_taxvamb_869_sub
all_final_contigs_taxvamb_78_sub
P1_contigs_concoct_56_sub
after_final_contigs_taxvamb_935_sub
all_final_contigs_taxvamb_8089_sub
P1_contigs_concoct_75_sub
all_final_contigs_comebin_101_sub
all_final_contigs_taxvamb_886_sub
P1_contigs_concoct_77_sub
all_final_contigs_comebin_102977_sub
all_final_contigs_taxvamb_948_sub
P1_contigs_concoct_78_sub
all_final_contigs_comebin_105786_sub
all_final_contigs_taxvamb_960_sub
P1_contigs_concoct_79_sub
all_final_contigs_comebin_107883_sub
all_final_contigs_taxvamb_962
P1_contigs_concoct_82_sub
all_final_contigs_comebin_10_sub
all_final_contigs_taxvamb_9672_sub
P1_contigs_concoct_88_sub
all_final_contigs_comebin_112_sub
all_final_contigs_taxvamb_99171_sub
P1_contigs_metabat_36_sub
all_final_contigs_comebin_115873_sub
before_final_contigs_comebin_102_sub
P1_contigs_metabat_59_sub
all_final_contigs_comebin_116224
before_final_contigs_comebin_107459_sub
P1_contigs_metabat_60_sub
all_final_contigs_comebin_116_sub
before_final_contigs_comebin_112818
P1_contigs_metabat_8_sub
all_final_contigs_comebin_120_sub
before_final_contigs_comebin_116964
P1_contigs_metabinner_10
all_final_contigs_comebin_124_sub
before_final_contigs_comebin_116_sub
P1_contigs_metabinner_29_sub
all_final_contigs_comebin_127
before_final_contigs_comebin_124
P1_contigs_metabinner_38_sub
all_final_contigs_comebin_129477_sub
before_final_contigs_comebin_133132_sub
P1_contigs_metabinner_39_sub
all_final_contigs_comebin_131_sub
before_final_contigs_comebin_137133
P1_contigs_rosella_0_25_sub
all_final_contigs_comebin_132_sub
before_final_contigs_comebin_148134_sub
P1_contigs_rosella_0_32_sub
all_final_contigs_comebin_138465_sub
before_final_contigs_comebin_156584
P1_contigs_rosella_0_40_sub
all_final_contigs_comebin_140584
before_final_contigs_comebin_163568_sub
P1_contigs_rosella_0_7_sub
all_final_contigs_comebin_146_sub
before_final_contigs_comebin_164560
P1_contigs_rosella_109_sub
all_final_contigs_comebin_149_sub
before_final_contigs_comebin_167622_sub
P1_contigs_rosella_39_sub
all_final_contigs_comebin_151194
before_final_contigs_comebin_168147_sub
P1_contigs_rosella_88_sub
all_final_contigs_comebin_151_sub
before_final_contigs_comebin_179523
P1_contigs_rosella_90_sub
all_final_contigs_comebin_165754
before_final_contigs_comebin_195164
P1_contigs_taxvamb_11_sub
all_final_contigs_comebin_167_sub
before_final_contigs_comebin_201569_sub
P1_contigs_taxvamb_325_sub
all_final_contigs_comebin_170666
before_final_contigs_comebin_22_sub
P1_contigs_taxvamb_377_sub
all_final_contigs_comebin_172_sub
before_final_contigs_comebin_23029
P1_contigs_taxvamb_409_sub
all_final_contigs_comebin_178_sub
before_final_contigs_comebin_246_sub
P1_contigs_taxvamb_952_sub
all_final_contigs_comebin_190070
before_final_contigs_comebin_251_sub
P2_contigs_comebin_122_sub
all_final_contigs_comebin_197_sub
before_final_contigs_comebin_257_sub
P2_contigs_comebin_1995
all_final_contigs_comebin_201692_sub
before_final_contigs_comebin_310_sub
P2_contigs_comebin_21929_sub
all_final_contigs_comebin_203_sub
before_final_contigs_comebin_34565
P2_contigs_comebin_221_sub
all_final_contigs_comebin_210491_sub
before_final_contigs_comebin_3
P2_contigs_comebin_33_sub
all_final_contigs_comebin_214335_sub
before_final_contigs_comebin_404_sub
P2_contigs_comebin_43538_sub
all_final_contigs_comebin_216
before_final_contigs_comebin_460_sub
P2_contigs_comebin_52549_sub
all_final_contigs_comebin_221_sub
before_final_contigs_comebin_52727
P2_contigs_comebin_82438
all_final_contigs_comebin_226_sub
before_final_contigs_comebin_53_sub
P2_contigs_comebin_91
all_final_contigs_comebin_231823
before_final_contigs_comebin_56844
P2_contigs_concoct_116_sub
all_final_contigs_comebin_231_sub
before_final_contigs_comebin_58_sub
P2_contigs_concoct_134_sub
all_final_contigs_comebin_233_sub
before_final_contigs_comebin_60719_sub
P2_contigs_concoct_137_sub
all_final_contigs_comebin_236_sub
before_final_contigs_comebin_6585
P2_contigs_concoct_148_sub
all_final_contigs_comebin_23745
before_final_contigs_comebin_75
P2_contigs_concoct_14_sub
all_final_contigs_comebin_238_sub
before_final_contigs_comebin_76_sub
P2_contigs_concoct_156_sub
all_final_contigs_comebin_240_sub
before_final_contigs_comebin_77321_sub
P2_contigs_concoct_159_sub
all_final_contigs_comebin_241856
before_final_contigs_comebin_86779
P2_contigs_concoct_160_sub
all_final_contigs_comebin_241_sub
before_final_contigs_comebin_88_sub
P2_contigs_concoct_162_sub
all_final_contigs_comebin_254711_sub
before_final_contigs_concoct_107_sub
P2_contigs_concoct_167_sub
all_final_contigs_comebin_254_sub
before_final_contigs_concoct_109_sub
P2_contigs_concoct_168
all_final_contigs_comebin_255597
before_final_contigs_concoct_110_sub
P2_contigs_concoct_180_sub
all_final_contigs_comebin_260335
before_final_contigs_concoct_113_sub
P2_contigs_concoct_187_sub
all_final_contigs_comebin_265_sub
before_final_contigs_concoct_122_sub
P2_contigs_concoct_194_sub
all_final_contigs_comebin_272_sub
before_final_contigs_concoct_141_sub
P2_contigs_concoct_213_sub
all_final_contigs_comebin_279974_sub
before_final_contigs_concoct_15_sub
P2_contigs_concoct_26_sub
all_final_contigs_comebin_295511
before_final_contigs_concoct_170_sub
P2_contigs_concoct_52_sub
all_final_contigs_comebin_295948_sub
before_final_contigs_concoct_177_sub
P2_contigs_concoct_55_sub
all_final_contigs_comebin_300383_sub
before_final_contigs_concoct_189_sub
P2_contigs_concoct_6_sub
all_final_contigs_comebin_300
before_final_contigs_concoct_191_sub
P2_contigs_concoct_72_sub
all_final_contigs_comebin_301866_sub
before_final_contigs_concoct_196_sub
P2_contigs_concoct_96_sub
all_final_contigs_comebin_314359_sub
before_final_contigs_concoct_19_sub
P2_contigs_metabat_15_sub
all_final_contigs_comebin_318007
before_final_contigs_concoct_1_sub
P2_contigs_metabat_24_sub
all_final_contigs_comebin_320_sub
before_final_contigs_concoct_204_sub
P2_contigs_metabat_2_sub
all_final_contigs_comebin_328_sub
before_final_contigs_concoct_205
P2_contigs_metabat_35_sub
all_final_contigs_comebin_337_sub
before_final_contigs_concoct_207
P2_contigs_metabat_59_sub
all_final_contigs_comebin_33_sub
before_final_contigs_concoct_214_sub
P2_contigs_metabat_61_sub
all_final_contigs_comebin_34594_sub
before_final_contigs_concoct_233_sub
P2_contigs_metabat_7_sub
all_final_contigs_comebin_346915
before_final_contigs_concoct_23_sub
P2_contigs_metabinner_11
all_final_contigs_comebin_346_sub
before_final_contigs_concoct_242_sub
P2_contigs_rosella_0_12_sub
all_final_contigs_comebin_354517_sub
before_final_contigs_concoct_243_sub
P2_contigs_rosella_41_sub
all_final_contigs_comebin_361_sub
before_final_contigs_concoct_247_sub
P2_contigs_rosella_67_sub
all_final_contigs_comebin_362547_sub
before_final_contigs_concoct_250_sub
P2_contigs_rosella_91_sub
all_final_contigs_comebin_369_sub
before_final_contigs_concoct_253
P2_contigs_taxvamb_2083_sub
all_final_contigs_comebin_371_sub
before_final_contigs_concoct_258
P2_contigs_taxvamb_2849_sub
all_final_contigs_comebin_378003
before_final_contigs_concoct_26_sub
P2_contigs_taxvamb_3238_sub
all_final_contigs_comebin_379456
before_final_contigs_concoct_29_sub
P3_contigs_comebin_14904
all_final_contigs_comebin_382_sub
before_final_contigs_concoct_30_sub
P3_contigs_comebin_17573
all_final_contigs_comebin_383_sub
before_final_contigs_concoct_4_sub
P3_contigs_comebin_18683
all_final_contigs_comebin_389368_sub
before_final_contigs_concoct_52_sub
P3_contigs_comebin_33_sub
all_final_contigs_comebin_402_sub
before_final_contigs_concoct_54_sub
P3_contigs_comebin_38780_sub
all_final_contigs_comebin_407_sub
before_final_contigs_concoct_55_sub
P3_contigs_comebin_40_sub
all_final_contigs_comebin_410526
before_final_contigs_concoct_59_sub
P3_contigs_comebin_56021_sub
all_final_contigs_comebin_411_sub
before_final_contigs_concoct_76_sub
P3_contigs_comebin_64_sub
all_final_contigs_comebin_413_sub
before_final_contigs_concoct_77_sub
P3_contigs_comebin_8_sub
all_final_contigs_comebin_415706_sub
before_final_contigs_concoct_87_sub
P3_contigs_concoct_105_sub
all_final_contigs_comebin_416_sub
before_final_contigs_concoct_92_sub
P3_contigs_concoct_108_sub
all_final_contigs_comebin_423_sub
before_final_contigs_metabat_101_sub
P3_contigs_concoct_127_sub
all_final_contigs_comebin_424
before_final_contigs_metabat_106_sub
P3_contigs_concoct_133_sub
all_final_contigs_comebin_427_sub
before_final_contigs_metabat_122_sub
P3_contigs_concoct_138_sub
all_final_contigs_comebin_436_sub
before_final_contigs_metabat_126_sub
P3_contigs_concoct_139_sub
all_final_contigs_comebin_438_sub
before_final_contigs_metabat_127_sub
P3_contigs_concoct_182
all_final_contigs_comebin_439_sub
before_final_contigs_metabat_13_sub
P3_contigs_concoct_44_sub
all_final_contigs_comebin_44_sub
before_final_contigs_metabat_36_sub
P3_contigs_concoct_72_sub
all_final_contigs_comebin_450525_sub
before_final_contigs_metabat_63_sub
P3_contigs_concoct_80_sub
all_final_contigs_comebin_46936_sub
before_final_contigs_metabat_93_sub
P3_contigs_concoct_88_sub
all_final_contigs_comebin_476_sub
before_final_contigs_metabat_94_sub
P3_contigs_metabat_39
all_final_contigs_comebin_479_sub
before_final_contigs_metabinner_10
P3_contigs_metabat_60_sub
all_final_contigs_comebin_47
before_final_contigs_metabinner_23_sub
P3_contigs_metabinner_17_sub
all_final_contigs_comebin_48_sub
before_final_contigs_metabinner_35_sub
P3_contigs_metabinner_40_sub
all_final_contigs_comebin_500_sub
before_final_contigs_metabinner_41_sub
P3_contigs_metabinner_7
all_final_contigs_comebin_520_sub
before_final_contigs_metabinner_49_sub
P3_contigs_rosella_0_34_sub
all_final_contigs_comebin_527_sub
before_final_contigs_metabinner_50_sub
P3_contigs_rosella_0_unbinned_sub
all_final_contigs_comebin_558_sub
before_final_contigs_metabinner_57_sub
P3_contigs_rosella_41_sub
all_final_contigs_comebin_559_sub
before_final_contigs_metabinner_59_sub
P3_contigs_taxvamb_698_sub
all_final_contigs_comebin_582_sub
before_final_contigs_metabinner_74_sub
P4_contigs_comebin_105_sub
all_final_contigs_comebin_585_sub
before_final_contigs_metabinner_75_sub
P4_contigs_comebin_112_sub
all_final_contigs_comebin_592_sub
before_final_contigs_metabinner_78_sub
P4_contigs_comebin_12054
all_final_contigs_comebin_596_sub
before_final_contigs_rosella_0_72_sub
P4_contigs_comebin_17937
all_final_contigs_comebin_5
before_final_contigs_rosella_0_85_sub
P4_contigs_comebin_21290
all_final_contigs_comebin_617_sub
before_final_contigs_rosella_0_97_sub
P4_contigs_comebin_22_sub
all_final_contigs_comebin_61_sub
before_final_contigs_rosella_0_99_sub
P4_contigs_comebin_39184_sub
all_final_contigs_comebin_622_sub
before_final_contigs_rosella_105_sub
P4_contigs_comebin_47020
all_final_contigs_comebin_649_sub
before_final_contigs_rosella_109_sub
P4_contigs_comebin_48_sub
all_final_contigs_comebin_685_sub
before_final_contigs_rosella_110_sub
P4_contigs_comebin_60180_sub
all_final_contigs_comebin_69638
before_final_contigs_rosella_149_sub
P4_contigs_comebin_63545
all_final_contigs_comebin_708_sub
before_final_contigs_rosella_16_sub
P4_contigs_comebin_64526
all_final_contigs_comebin_730_sub
before_final_contigs_rosella_28_sub
P4_contigs_comebin_86355_sub
all_final_contigs_comebin_7320
before_final_contigs_rosella_41_sub
P4_contigs_comebin_86_sub
all_final_contigs_comebin_739_sub
before_final_contigs_rosella_71_sub
P4_contigs_comebin_9485
all_final_contigs_comebin_750_sub
before_final_contigs_taxvamb_1830_sub
P4_contigs_concoct_100_sub
all_final_contigs_comebin_76_sub
before_final_contigs_taxvamb_2590_sub
P4_contigs_concoct_10_sub
all_final_contigs_comebin_77177
before_final_contigs_taxvamb_2715_sub
P4_contigs_concoct_111_sub
all_final_contigs_comebin_789
before_final_contigs_taxvamb_3971_sub
P4_contigs_concoct_120_sub
all_final_contigs_comebin_792_sub
before_final_contigs_taxvamb_4267_sub
P4_contigs_concoct_130_sub
all_final_contigs_comebin_80_sub
before_final_contigs_taxvamb_704_sub
P4_contigs_concoct_132_sub
all_final_contigs_comebin_81_sub
before_final_contigs_taxvamb_77489_sub
P4_contigs_concoct_149_sub
all_final_contigs_comebin_84563
before_final_contigs_taxvamb_81698_sub
P4_contigs_concoct_154_sub
all_final_contigs_comebin_8_sub
before_final_contigs_taxvamb_81777_sub
P4_contigs_concoct_157_sub
all_final_contigs_comebin_91_sub
before_final_contigs_taxvamb_823
P4_contigs_concoct_166_sub
all_final_contigs_concoct_107_sub
before_final_contigs_taxvamb_8462
P4_contigs_concoct_167_sub
all_final_contigs_concoct_110_sub
Co22_flye_high_cov_comebin_100_sub
P4_contigs_concoct_172_sub
all_final_contigs_concoct_116_sub
Co22_flye_high_cov_comebin_101_sub
P4_contigs_concoct_194_sub
all_final_contigs_concoct_118_sub
Co22_flye_high_cov_comebin_102_sub
P4_contigs_concoct_37_sub
all_final_contigs_concoct_11_sub
Co22_flye_high_cov_comebin_11_sub
P4_contigs_concoct_56_sub
all_final_contigs_concoct_125_sub
Co22_flye_high_cov_comebin_12711
P4_contigs_concoct_5_sub
all_final_contigs_concoct_126
Co22_flye_high_cov_comebin_134_sub
P4_contigs_concoct_63_sub
all_final_contigs_concoct_127_sub
Co22_flye_high_cov_comebin_152_sub
P4_contigs_concoct_84
all_final_contigs_concoct_129_sub
Co22_flye_high_cov_comebin_161_sub
P4_contigs_concoct_86_sub
all_final_contigs_concoct_132
Co22_flye_high_cov_comebin_196_sub
P4_contigs_concoct_88_sub
all_final_contigs_concoct_134_sub
Co22_flye_high_cov_comebin_202_sub
P4_contigs_concoct_96_sub
all_final_contigs_concoct_13_sub
Co22_flye_high_cov_comebin_213_sub
P4_contigs_metabat_100_sub
all_final_contigs_concoct_141_sub
Co22_flye_high_cov_comebin_21_sub
P4_contigs_metabat_94_sub
all_final_contigs_concoct_146_sub
Co22_flye_high_cov_comebin_22997_sub
P4_contigs_metabat_98_sub
all_final_contigs_concoct_148_sub
Co22_flye_high_cov_comebin_26_sub
P4_contigs_rosella_103_sub
all_final_contigs_concoct_149_sub
Co22_flye_high_cov_comebin_27084_sub
P4_contigs_taxvamb_1193_sub
all_final_contigs_concoct_152_sub
Co22_flye_high_cov_comebin_31_sub
P4_contigs_taxvamb_13088_sub
all_final_contigs_concoct_167_sub
Co22_flye_high_cov_comebin_32586_sub
P4_contigs_taxvamb_1629_sub
all_final_contigs_concoct_171_sub
Co22_flye_high_cov_comebin_34_sub
P4_contigs_taxvamb_22
all_final_contigs_concoct_177_sub
Co22_flye_high_cov_comebin_36_sub
P4_contigs_taxvamb_2614_sub
all_final_contigs_concoct_179_sub
Co22_flye_high_cov_comebin_38_sub
P4_contigs_taxvamb_30_sub
all_final_contigs_concoct_181_sub
Co22_flye_high_cov_comebin_42711_sub
P5_contigs_comebin_12_sub
